id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts56820,Yuki Yuna Is a Hero,SHOW,"Yuna Yuki is an ordinary second-year middle school student. She gets up in the morning, gets ready for school, goes to classes, participates in club activities, and has fun with her friends. But there is one extraordinary thing about Yuki -- she belongs to the “Brave Hero Club.” What does the Brave Hero Club do? Who is the mysterious being called “Vertex?” Yuki Yuna and her friends’ story takes place in Year 300, Era of the Gods.",2014,TV-14,24,"['scifi', 'drama', 'animation', 'fantasy', 'comedy']",['JP'],3.0,tt3981902,6.8,229.0,10.918,8.0
ts20219,Terra Formars,SHOW,"Twenty years ago, Shokichi Komachi was part of the Bugs 2 mission to Mars that discovered Terra Formars, human-cockroach hybrids that resulted from a terraforming accident. Shokichi was one of only two survivors. Now, the AE virus that came from Mars is raging wildly on earth. Shokichi boards the spacecraft Annex 1 to go back to Mars to find a sample in order to create a vaccine. They will face an unanticipated accident, a multinational conspiracy, and even more advanced Terra Formars.",2014,TV-14,24,"['action', 'scifi', 'horror', 'animation']",['JP'],2.0,tt3894916,6.4,1130.0,26.585,7.4
ts20807,Ace of Diamond,SHOW,"Eijun Sawamura is a pitcher who joins an elite school with a brilliant catcher named Kazuya Miyuki. Together with the rest of the team, they strive for Japan's storied Koushien championships through hard work and determination.",2013,TV-14,24,"['animation', 'sport']",['JP'],3.0,tt3105422,8.2,1111.0,51.352,8.1
ts20778,The World is Still Beautiful,SHOW,"In the Sun Kingdom, sunshine is part of its citizens' everyday lives, and rain is something that they have never even heard of. However, in a faraway land called the Rain Dukedom, the weather is reversed, and everybody has the power to create rain with their voices.

Livius Ifrikia has conquered the entire world and expanded the Sun Kingdom's influence in the three short years since he was crowned king. Upon learning about the powers to create rain, Livius decides to marry Nike Remercier, one of the princesses of the Rain Dukedom. However, those outside the Sun Kingdom have spread a rumor that Livius is a cruel, ruthless, and tyrannical ruler, and as word reaches the princess, she begins to prepare herself for the worst. But when she finally meets her fiancé, Nike discovers that he is an entirely different person from what she originally expected.",2014,TV-14,22,"['scifi', 'action', 'romance', 'animation', 'fantasy']",['JP'],1.0,tt3590222,7.4,821.0,12.9,7.6
ts44098,Yu-Gi-Oh! Arc-V,SHOW,Yu-Gi-Oh! Arc-V is the fourth main spin-off of the Yu-Gi-Oh! series. Yuya Sakaki is a student who is learning to become an entertainment duelist at the You Show Duel School. He gains access to a new power during an exhibition match against the current champion but that is only the beginning of the mysteries in store for him and his friends.,2014,TV-Y7,22,"['scifi', 'comedy', 'animation', 'fantasy']",['JP'],3.0,tt6444610,7.0,6.0,15.008,6.6
ts37196,Gundam Build Fighters,SHOW,"Sei Iori is a Gunpla builder whose family runs a hobby shop in a small town. He aspires to be a Gunpla Battle champion like his father, but despite his exceptional building skills, he lacks the combat abilities to compete with other contestants. Then one day, he meets a mysterious boy named Reiji, who helps him improve his confidence in participating in Gunpla Battles. Together, Sei and Reiji battle their way to the 7th Gunpla Battle World Tournament.",2013,TV-PG,24,"['scifi', 'action', 'comedy', 'sport', 'animation']",['JP'],2.0,tt3213642,7.4,251.0,25.311,6.9
ts22417,Mischief of the Gods,SHOW,"Yui Kusanagi is ordered by Zeus, a god and the headmaster of a school he created, to teach the meaning of love to young and handsome gods. The reason he has for doing this is to cancel the negative effects of the weakening bond between the world of the divine and the world of the humans.",2014,TV-14,23,"['animation', 'drama', 'fantasy', 'romance']",['JP'],1.0,tt3448272,7.1,534.0,4.017,6.6
ts20227,Persona 4 The Golden Animation,SHOW," In the spring when the cherry blossom petals fall, Yū Narukami moves to Yaso Inaba to live with his uncle and cousin due to his family's circumstances. He transfers to Yasogami High School, where his event-filled school life begins. However, when serial murders begin occurring in the peaceful town, Yū is awakened to the power of his heart turned to physical form: A Persona. Within these new mysteries is Marie, a resident of the alternate world, the Velvet Room, who has no memories of her past. Together with his friends, Yū must solve all the riddles set in front of him and save Yaso Inaba from further violence.",2014,TV-14,24,"['action', 'scifi', 'comedy', 'animation', 'fantasy']",['JP'],1.0,tt3761892,6.3,201.0,4.698,7.8
ts33694,Oreshura,SHOW,"A young boy called Eita enters high school aiming for the National University School of Medicine. Because of his parents' divorce and his goal, he shuns anything to do with romance or love. One day Masuzu, the school beauty with the silver hair, who's just returned to the country, enters his life in a most unexpected way. Chiwa, his childhood friend since elementary school, will not let this go without a fight.",2013,TV-14,23,"['comedy', 'romance', 'animation']",['JP'],1.0,tt2552240,6.4,632.0,20.072,5.6
ts36927,Fate/kaleid liner Prisma Illya,SHOW,"Illyasviel von Einzbern is an ordinary elementary school student who becomes a magical girl when the magical Kaleidostick Ruby deems her a more suitable master than the sorceress, Rin Tohsaka. Rin, who had been tasked by the wizard Zelretch to collect the seven Class Cards containing the spirits of Heroic Spirits from legend, finds that she is unable to change Ruby's mind and must supervise Illya in completing the task of collecting the Class Cards. During Illya's adventures, she receives a friend and rival in a girl named Miyu, the contracted master of the Kaleidostick Sapphire, which similarly abandoned its original master and Rin's rival, Luvia Edelfelt.",2013,TV-14,23,"['animation', 'action', 'comedy', 'drama', 'fantasy']",['JP'],4.0,tt2904426,6.1,352.0,20.922,7.1
ts32231,Mushibugyou,SHOW,"The action story is set in Edo-era Tokyo in the early 1700s. The eighth shogun Tokugawa Yoshimune ordered boxes to be installed so commoners can submit their thoughts. After hearing their voices, the shogun creates a new magistrate unit — Mushibugyou — to protect the people in the heart of the city. Each member is a specialist with unique fighting skills.",2013,TV-14,23,"['action', 'comedy', 'fantasy', 'horror', 'animation']",['JP'],1.0,tt2781848,6.5,125.0,2.047,5.0
ts20063,Aldnoah.Zero,SHOW,"In 1972, the Apollo 17 mission discovered a hypergate to Mars on the surface of the moon. Soon a war breaks out between Earth and Mars, and Martian soldiers begin to descend from the sky, riding steel giants, intent on exterminating humanity.",2014,TV-MA,24,"['action', 'scifi', 'thriller', 'war', 'animation', 'drama', 'romance']",['JP'],2.0,tt3544556,7.2,2188.0,13.585,7.9
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,"Long ago, all humans lived beneath the sea. However, some people preferred the surface and abandoned living underwater permanently. As a consequence, they were stripped of their god-given protection called ""Ena"" which allowed them to breathe underwater. Over time, the rift between the denizens of the sea and of the surface widened, although contact between the two peoples still existed.

This show follows the story of Hikari Sakishima and Manaka Mukaido, along with their childhood friends Chisaki Hiradaira and Kaname Isaki, who are forced to leave the sea and attend a school on the surface. There, the group also meets Tsumugu Kihara, a fellow student and fisherman who loves the sea.

Hikari and his friends' lives are bound to change as they have to deal with the deep-seated hatred and discrimination between the people of sea and of the surface, the storms in their personal lives, as well as an impending tempest which may spell doom for all who dwell on the surface.",2013,TV-14,23,"['scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],2.0,tt3104236,7.3,1152.0,29.64,7.4
