id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm976396,Mariah Carey's Magical Christmas Special,MOVIE,"Faced with a holiday cheer crisis, the North Pole knows there's only one person who can save the day: Santa’s great friend, Mariah Carey. Combining musical performances, dynamic dancing and groundbreaking animation, the undisputed Queen of Christmas jumps into action to create a holiday spectacular to make the whole world merry.",2020,,43,"['family', 'music', 'fantasy']",['US'],,tt13017992,5.7,1357.0,6.947,6.5
ts237068,Helpsters Help You,SHOW,"Cody is a helpful monster who knows that everything starts with a plan. But sometimes things change and you have to make a new one! Broadcasting from the Helpsters shop, Cody shares creative ideas for what to do when life doesn't go as expected.",2020,TV-Y,3,['family'],['US'],1.0,tt12547226,6.2,18.0,5.664,10.0
ts320458,Severance,SHOW,"Mark leads a team of office workers whose memories have been surgically divided between their work and personal lives. When a mysterious colleague appears outside of work, it begins a journey to discover the truth about their jobs.",2022,TV-MA,48,"['scifi', 'drama', 'thriller']",['US'],2.0,tt11280740,8.7,48250.0,64.958,8.2
ts131317,Slow Horses,SHOW,"This quick-witted spy drama follows a dysfunctional team of MI5 agents—and their obnoxious boss, the notorious Jackson Lamb—as they navigate the espionage world’s smoke and mirrors to defend England from sinister forces.",2022,TV-MA,47,"['drama', 'thriller', 'comedy']",['GB'],1.0,tt5875444,7.8,10040.0,44.761,7.6
ts251525,Shining Girls,SHOW,"Years after a brutal attack left her in a constantly shifting reality, Kirby Mazrachi learns that a recent murder is linked to her assault. She teams with veteran reporter Dan Velazquez to understand her ever-changing present—and confront her past.",2022,TV-MA,60,['drama'],['US'],1.0,,,,126.367,9.0
ts238623,WeCrashed,SHOW,"The greed-filled rise and inevitable fall of WeWork, one of the world's most valuable startups, and the narcissists whose chaotic love made it all possible.",2022,TV-MA,53,['drama'],['US'],1.0,tt12005128,7.3,7739.0,29.058,8.2
tm983754,CODA,MOVIE,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",2021,PG-13,112,"['romance', 'music', 'comedy', 'drama']","['US', 'FR']",,tt10366460,8.0,107051.0,83.022,8.1
ts106816,Pachinko,SHOW,"Based on the New York Times bestseller, this sweeping saga chronicles the hopes and dreams of a Korean immigrant family across four generations as they leave their homeland in an indomitable quest to survive and thrive.",2022,TV-MA,55,['drama'],['US'],2.0,tt8888462,8.5,4831.0,69.569,8.1
ts314448,Roar,SHOW,"Featuring an all-star cast, this genre-bending anthology series weaves together eight darkly comedic feminist fables that take unexpected approaches to subjects like gender roles, autonomy, and identity.",2022,TV-MA,32,"['drama', 'comedy']",['US'],2.0,tt14161704,5.3,1440.0,17.053,6.6
ts252747,The Essex Serpent,SHOW,"London widow Cora Seaborne moves to Essex to investigate reports of a mythical serpent. She forms an unlikely bond with the village vicar, but when tragedy strikes, locals accuse her of attracting the creature.",2022,TV-14,0,['drama'],['US'],1.0,tt12976224,,,11.387,
ts251564,The Afterparty,SHOW,"When a high school reunion’s afterparty ends in a stunning death, everyone is a suspect. A detective grills the former classmates one by one, uncovering potential motives as each tells their version of the story—culminating in the shocking truth.",2022,TV-MA,36,"['comedy', 'crime']",['US'],1.0,tt12614214,7.2,8445.0,12.17,7.8
ts328446,They Call Me Magic,SHOW,"Earvin “Magic” Johnson is an icon for the ages—from humble beginnings to the Dream Team to business titan. Featuring candid interviews with teammates, rivals, family, friends, and more, this docuseries charts the life and career of a legend.",2022,TV-MA,0,"['documentation', 'sport']",['US'],1.0,tt17736322,8.2,49.0,8.451,8.7
tm1035207,The Tragedy of Macbeth,MOVIE,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",2021,R,105,"['drama', 'history', 'comedy', 'thriller', 'war', 'romance', 'action']",['US'],,tt10095582,7.1,29871.0,26.976,7.0
ts297165,Foundation,SHOW,A complex saga of humans scattered on planets throughout the galaxy all living under the rule of the Galactic Empire.,2021,TV-14,55,"['drama', 'scifi']",['US'],2.0,tt0804484,7.4,53481.0,118.626,8.1
ts271337,The Last Days of Ptolemy Grey,SHOW,"Suddenly left without his trusted caretaker, Ptolemy Grey is assigned to the care of orphaned teenager Robyn. When they learn about a treatment that will restore Ptolemy’s dementia-addled memories, it begins a journey toward shocking truths.",2022,TV-MA,52,['drama'],['US'],1.0,tt13820498,7.8,2795.0,12.489,8.8
ts226608,Suspicion,SHOW,"Five ordinary Brits are accused of kidnapping the son of a prominent U.S. media mogul. They embark on a desperate race against time to prove their innocence, but will anyone believe them—and are they telling the truth?",2022,TV-MA,46,"['crime', 'thriller', 'drama']",['GB'],1.0,tt12026710,6.2,5513.0,16.217,7.5
ts330311,The Big Conn,SHOW,"The unbelievable true story of the larger-than-life attorney, Eric C. Conn, who defrauded the government over half a billion dollars in the largest Social Security fraud case in history.",2022,,0,"['crime', 'documentation']",['US'],1.0,tt18265020,,,13.262,
ts236914,The Shrink Next Door,SHOW,"Inspired by the true story of Marty and the therapist who turned his life around...then took it over. When he first meets Dr. Ike, Marty just wants to get better at boundaries. Over 30 years, he'll learn all about them—and what happens when they get crossed.",2021,TV-MA,43,"['drama', 'comedy']",['US'],1.0,tt11947248,7.1,10750.0,12.217,8.3
ts289342,Invasion,SHOW,Earth is visited by an alien species that threatens humanity's existence. Events unfold in real time through the eyes of five ordinary people across the globe as the struggle to make sense of the chaos unraveling around them,2021,TV-MA,51,"['scifi', 'drama', 'fantasy']",['US'],1.0,tt9737326,5.9,25254.0,126.944,7.3
tm413096,Finch,MOVIE,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",2021,PG-13,115,"['drama', 'scifi']",['US'],,tt3420504,6.8,75893.0,276.847,8.1
ts224998,Schmigadoon!,SHOW,"In this parody of 1940s musicals, backpacking couple Melissa and Josh get trapped in Schmigadoon, a magical town filled with singing and dancing townspeople, and learn they can't leave without finding true love—which they thought they already had.",2021,TV-14,30,"['comedy', 'romance']",['US'],1.0,tt11808942,7.3,8625.0,8.76,7.4
tm1093800,Come From Away,MOVIE,"7,000 passengers are stranded in the small town of Gander, Newfoundland after all flights into the US are grounded on September 11, 2001. Filmed live on stage at the Gerald Schoenfeld Theater in New York City.",2021,,107,"['drama', 'comedy']",['US'],,tt7639064,8.6,2383.0,4.264,7.7
ts221142,The Mosquito Coast,SHOW,Allie Fox—a brilliant inventor and stubborn idealist—uproots his family for a dangerous quest through Mexico to flee the U.S. government and find safety.,2021,TV-MA,52,"['action', 'drama', 'thriller']",['US'],2.0,tt11041132,6.9,10533.0,22.325,7.0
tm1125299,Swan Song,MOVIE,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate.",2021,R,112,"['scifi', 'drama', 'romance']",['US'],,tt13207508,6.8,12481.0,70.13,7.3
tm947517,The Velvet Underground,MOVIE,"Experience the iconic rock band's legacy in the first major documentary to tell their story. Directed with the era’s avant-garde spirit by Todd Haynes, this kaleidoscopic oral history combines exclusive interviews with dazzling archival footage.",2021,R,121,"['documentation', 'music']",['US'],,tt7230750,7.4,3634.0,6.572,7.0
ts189056,Lisey's Story,SHOW,"A widow becomes the object of a dangerous stalker, obsessed with her husband's work.",2021,TV-MA,50,"['drama', 'horror', 'thriller', 'scifi']",['US'],1.0,tt10151848,5.9,4987.0,18.982,6.3
ts288676,The Problem With Jon Stewart,SHOW,"It's easy to feel overwhelmed by the world's problems. It's harder to pinpoint the systems responsible for creating them. In this series, Jon Stewart brings together people impacted by different parts of a problem to discuss how we come up with change.",2021,TV-MA,46,[],['US'],1.0,tt15084142,6.8,1347.0,7.398,7.8
tm984163,Palmer,MOVIE,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",2021,R,110,['drama'],['US'],,tt6857376,7.2,33525.0,66.129,8.1
