person_id,id,name,character,role
30002,tm82870,Dorothy Adams,Elvy,ACTOR
644257,tm82870,Virita Campbell,Baby,ACTOR
134149,tm82870,Fern Emmett,Mrs. Palestrom,ACTOR
572119,tm82870,Douglas Deems,,ACTOR
137380,tm82870,C.E. Anderson,Hillbilly,ACTOR
62982,tm82870,Hank Bell,Man with Mustache,ACTOR
36501,tm82870,Henry Brandon,Bald Knobber,ACTOR
41729,tm82870,Nora Bush,Townswoman,ACTOR
41708,tm82870,Jim Corey,Bald Knobber,ACTOR
25657,tm82870,William Haade,Bald Knobber,ACTOR
71889,tm82870,John Harmon,Charles the Deputy,ACTOR
41672,tm82870,Selmer Jackson,Doctor,ACTOR
573259,tm82870,Carl Knowles,Revenuer,ACTOR
47810,tm82870,Bob Kortman,Bald Knobber,ACTOR
72352,tm82870,Ann Kunde,Mrs. Carmody - Townswoman,ACTOR
13399,tm82870,Charles Middleton,Blacksmith,ACTOR
22475,tm82870,Glen Walters,Townswoman,ACTOR
25638,tm82870,Henry Hathaway,,DIRECTOR
25058,tm91623,Basil Rathbone,Sherlock Holmes,ACTOR
72427,tm91623,Nigel Bruce,Dr. John H. Watson,ACTOR
69885,tm91623,Patricia Morison,Mrs. Hilda Courtney,ACTOR
51918,tm91623,Frederick Worlock,Colonel Cavanaugh,ACTOR
29631,tm91623,Harry Cording,Hamid,ACTOR
100806,tm91623,Carl Harbord,Inspector Hopkins,ACTOR
1369,tm91623,Holmes Herbert,Ebenezer Crabtree,ACTOR
598544,tm91623,Edmund Breon,Julian 'Stinky' Emery,ACTOR
568747,tm91623,Patricia Cameron,Evelyn Clifford,ACTOR
27265,tm91623,Mary Gordon,Mrs. Hudson,ACTOR
22455,tm91623,Ian Wolfe,Commissioner of Scotland Yard,ACTOR
61126,tm91623,Leyland Hodgson,Tour Guide,ACTOR
32994,tm91623,Marjorie Bennett,Antique Shop Assistant,ACTOR
21359,tm91623,William H. O'Brien,Detective at Murder Scene,ACTOR
36157,tm91623,Frank Baker,Photographer,ACTOR
