id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm108521,The Desperadoes,MOVIE,"Popular mailcoach driver Uncle Willie is in fact in league with the town's crooked banker. They plan to have the bank robbed after emptying it, and when Willie's choice for this doesn't show in time, he gets some local boys to do it. When his man does turn up he decides to stick around, as he is pals with the sheriff and also takes a shine to Willie's daughter Allison. This gives the bad men several new problems.",1943,PG,87,"['western', 'romance', 'drama', 'action', 'comedy']",['US'],,tt0035798,6.4,1344.0,6.4,5.4
tm82870,The Shepherd of the Hills,MOVIE,"Young Matt Masters, an Ozark Mountains moonshiner, hates the father he has never seen, who apparently deserted Matt's mother and left her to die. His obsession contributes to the hatred rampant in the mountains. However, the arrival of a stranger, Daniel Howitt, begins to positively affect the mountain people, who learn to shed their hatred under his gentle influence",1941,PG,98,"['western', 'drama', 'romance']",['US'],,tt0034182,6.9,2250.0,4.521,6.6
tm91623,Dressed to Kill,MOVIE,"A convicted thief in Dartmoor prison hides the location of the stolen Bank of England printing plates inside three music boxes. When the innocent purchasers of the boxes start to be murdered, Holmes and Watson investigate.",1946,,72,['crime'],['US'],,tt0038494,6.8,6050.0,5.978,6.6
tm158484,Jesse James,MOVIE,"After railroad agents forcibly evict the James family from their family farm, Jesse and Frank turn to banditry for revenge.",1939,,106,"['western', 'crime', 'drama', 'history']",['US'],,tt0031507,7.0,4447.0,6.942,6.5
tm101797,Blue Steel,MOVIE,"When Sheriff Jake sees a man at the safe and then finds the payroll gone, he trails him. Just as he is about to arrest him, the man saves his life. Still suspicious, he joins up with the man and later they learn that Melgrove, the towns leading citizen, is trying to take over the area's ranches by having his gang stop all incoming supply wagons. With the ranchers about to sell to Melgrove, the two newcomers say they will bring in provisions.",1934,,59,"['western', 'drama', 'action']",['US'],,tt0024902,5.3,1586.0,4.457,4.9
tm3940,Coroner Creek,MOVIE,A man is bent on taking revenge on those responsible for his fiancée's death.,1948,PG,90,['western'],['US'],,tt0040245,6.6,856.0,5.404,5.6
tm1521,'Neath the Arizona Skies,MOVIE,"Chris Morrell, the guardian of half-Indian girl Nina, is helping her find her missing white father. so she can cash in on her late mother's oil lease. Outlaw Sam Black is after the girl and her father as well. Besides dealing with the Black gang, Morrell has to find another robber, Jim Moore, who switches clothes with him after he finds Chris unconscious from a fight with Sam Black. Along the way, he meets a lady who's the sister of Jim Moore, another bad hombre who's in cahoots with Jim Moore, and an old friend who takes in Nina and helps Chris locate Nina's father and fight off the various desperadoes",1934,,52,"['western', 'romance', 'action']",['US'],,tt0024805,5.1,997.0,3.69,4.6
tm96387,California,MOVIE,"""Wicked"" Lily Bishop joins a wagon train to California, led by Michael Fabian and Johnny Trumbo, but news of the Gold Rush scatters the train. When Johnny and Michael finally arrive, Lily is rich from her saloon and storekeeper (former slaver) Pharaoh Coffin is bleeding the miners dry. But worse troubles are ahead: California is inching toward statehood, and certain people want to make it their private empire.",1947,PG,97,"['western', 'romance']",['US'],,tt0038392,6.1,970.0,2.173,6.6
tm89848,Robin Hood of the Pecos,MOVIE,"Robin Hood of the Pecos is a 1941 American film starring Roy Rogers and directed by Joseph Kane. Following the Civil War, the South still faced many dangers not the least of which were the armies of carpetbaggers that descended on impoverished towns, intent on making a fast greenback at the expense of the local populace.",1941,,59,"['western', 'comedy', 'music']",['US'],,tt0034120,5.9,191.0,0.688,
tm133278,Sagebrush Trail,MOVIE,"Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that 'Jones', one of the outlaws he has become friends with, committed the murder that Brant was sent up for, but has no knowledge that anyone was ever put in jail for his crime. Willing to forgive and forget, Brant doesn't realize that 'Jones' has not only fallen for the same pretty shopgirl Brant has, but begins to suspect that Brant is not truly an outlaw.",1933,,54,"['western', 'action', 'drama', 'romance']",['US'],,tt0024516,5.4,1232.0,3.853,5.4
