person_id,id,name,character,role
2327559,tm53337,Yoshiko Matsumaru,a student,ACTOR
2327576,tm53337,Yoho Naose,a student,ACTOR
1125880,tm53337,Maki Ikeda,Yoko Tsuji,ACTOR
2327682,tm53337,Takashi Takayama,Takehiko Nomi,ACTOR
2327562,tm53337,Toshiliko Takeda,Yamamura,ACTOR
2327606,tm53337,Chihiro Shirai,Sadako (child),ACTOR
2327633,tm53337,Mantarô Koichi,the president,ACTOR
2142897,tm53337,Shinkichi Noda,a member of the press,ACTOR
2327649,tm53337,Kazufumi Nakai,member of the press,ACTOR
36436,tm53337,Hideo Nakata,,DIRECTOR
158273,tm25406,Yukie Nakama,Sadako Yamamura,ACTOR
169818,tm25406,Seiichi Tanabe,Hiroshi Tôyama,ACTOR
57183,tm25406,Kumiko Aso,Etsuko Tachihara,ACTOR
160986,tm25406,Yoshiko Tanaka,Akiko Miyaji,ACTOR
49874,tm25406,Takeshi Wakamatsu,Yûsaku Shigemori,ACTOR
202545,tm25406,Ryûshi Mizukami,Wataru Kuno,ACTOR
141460,tm25406,Kaoru Okunuki,Aiko Hazuki,ACTOR
439738,tm25406,Yasushi Kimura,Togashi,ACTOR
42838,tm25406,Mami Hashimoto,Joshikôsei,ACTOR
48863,tm25406,Daisuke Ban,Heihachirô Ikuma,ACTOR
48859,tm25406,Masako,Shizuko Yamamura,ACTOR
45305,tm25406,Yoshiyuki Morishita,Gekidan Kenkyûsei,ACTOR
6995,tm25406,Yoji Tanaka,Dansei Kyôyu (uncredited),ACTOR
135184,tm25406,Norio Tsuruta,,DIRECTOR
7145,tm64073,Koichi Sato,Mitsuo Ando,ACTOR
48852,tm64073,Miki Nakatani,Mai Takano,ACTOR
359050,tm64073,Hinako Saeki,Sadako Yamamura,ACTOR
147625,tm64073,Shingo Tsurumi,Miyashita,ACTOR
49872,tm64073,Shigemitsu Ogi,Maekawa Keibuho,ACTOR
53340,tm64073,Yutaka Matsushige,Yoshino,ACTOR
48863,tm64073,Daisuke Ban,Heihachirô Ikuma,ACTOR
450120,tm64073,Naoaki Manabe,Kobayashi,ACTOR
450121,tm64073,Naoto Adachi,Funakoshi,ACTOR
450122,tm64073,Eri Kakurai,Rieko Andô,ACTOR
450123,tm64073,Ryûichi Sugahara,Takanori Andô,ACTOR
450124,tm64073,Masanobu Yada,Junsa Buchô,ACTOR
450125,tm64073,Ryûma Uchida,Kansatsui Joshu,ACTOR
144868,tm64073,Kôzô Satô,Shashin Gakari,ACTOR
410704,tm64073,Tomohiro Okada,Kaibô Joshu,ACTOR
450127,tm64073,Suguru Kamioki,Kaibô Joshu,ACTOR
450128,tm64073,Yoshiyuki Tanno,Keikan,ACTOR
2306,tm64073,Hiroyuki Sanada,Ryûji Takayama,ACTOR
450129,tm64073,Hiroshi Shimizu,Keikan,ACTOR
387650,tm64073,George Iida,,DIRECTOR
48852,tm43722,Miki Nakatani,Mai Takano,ACTOR
48853,tm43722,Hitomi Satô,Masami Kurahashi,ACTOR
48854,tm43722,Kyoko Fukada,Kanae Sawaguchi,ACTOR
48855,tm43722,Fumiyo Kohinata,Dr. Kawajiri,ACTOR
48856,tm43722,Kenjirô Ishimaru,Detective Omuta,ACTOR
48857,tm43722,Yûrei Yanagi,Okazaki,ACTOR
48858,tm43722,Rikiya Ôtaka,Yôichi Asakawa,ACTOR
48860,tm43722,Yôichi Numata,Takashi Yamamura,ACTOR
48859,tm43722,Masako,Shizuko Yamamura,ACTOR
48861,tm43722,Miwako Kaji,Kazue Yamamura,ACTOR
48862,tm43722,Katsumi Muramatsu,Kôichi Asakawa,ACTOR
48863,tm43722,Daisuke Ban,Heihachirô Ikuma,ACTOR
48864,tm43722,Rie Ino'o,Sadako Yamamura,ACTOR
46405,tm43722,Reita Serizawa,Okazaki no Dôryô - Sakuma,ACTOR
48865,tm43722,Shinmei Tsuji,Manshon Kanrinin,ACTOR
41574,tm43722,Nanako Matsushima,Reiko Asakawa,ACTOR
1068219,tm43722,Yoshiko Yura,Nurse,ACTOR
2306,tm43722,Hiroyuki Sanada,Ryuji Takayama,ACTOR
57818,tm43722,Taro Suwa,Kadokura Keiji,ACTOR
36436,tm43722,Hideo Nakata,,DIRECTOR
76374,tm116259,Lisa Bowman,Cozy,ACTOR
17656,tm116259,Larry Fessenden,Lee Ray Harold,ACTOR
18240,tm116259,Michael Buscemi,Doug,ACTOR
76375,tm116259,Greg Schroeder,Bobby,ACTOR
76376,tm116259,Santo Fazio,Detective Ortiz,ACTOR
76377,tm116259,Dick Russell,Jimmy Ryder,ACTOR
76378,tm116259,Sheila Korsi,Depressed Woman in Bar,ACTOR
1717765,tm116259,Monica Davidson,,ACTOR
40580,tm116259,Susan A. Stover,,ACTOR
31093,tm116259,Kelly Reichardt,,DIRECTOR
1679,tm7097,Christopher Walken,P.J. Decker,ACTOR
44894,tm7097,Charlie Schlatter,Artie Logan,ACTOR
92078,tm7097,Josie Bissett,Tally Fuller,ACTOR
5527,tm7097,Joanna Cassidy,Erica Darby,ACTOR
6650,tm7097,Richard Kind,Lou Alonzo,ACTOR
84435,tm7097,Woody Watson,Frank Harley,ACTOR
126202,tm7097,Mitchell Anderson,Doug Sawyer,ACTOR
1153328,tm7097,J.C. Quinn,Harry Forbes,ACTOR
489928,tm7097,Angie Brown,Laurie Grant,ACTOR
14026,tm7097,Tim Green,Judge Logan,ACTOR
125235,tm7097,Anson Williams,,DIRECTOR
456358,tm9394,Johan Rudebeck,"Edward ""Eddie"" Tor Swenson",ACTOR
111832,tm9394,Per Löfberg,Nick,ACTOR
456359,tm9394,Olof Rhodin,Sam Campbell,ACTOR
456360,tm9394,Camela Leierth,Mel,ACTOR
182631,tm9394,Gert Fylking,SWAT team lieutenant,ACTOR
118700,tm9394,Cecilia Ljung,Barbara,ACTOR
456361,tm9394,Michael Kallaanvaara,Tom McClane,ACTOR
456362,tm9394,Hans Wilhelmsson,Weld / Patient / Lunatic,ACTOR
456363,tm9394,Memory Garp,Office clerk,ACTOR
171382,tm9394,Kim Sulocki,Dix,ACTOR
24553,tm9394,Bill Moseley,Special Voice Appearance,ACTOR
143133,tm9394,Christer Fant,Man in movie 'Tillbaka till Årjäng',ACTOR
1754362,tm9394,Odile Nunes,Woman in movie 'Tillbaka till Årjäng',ACTOR
1754111,tm9394,Robert Dröse,Fridge Fritz / Paranoid man,ACTOR
140293,tm9394,Anders Jacobsson,Car driver,ACTOR
1388049,tm9394,Anders Ek,Janitor,ACTOR
140293,tm9394,Anders Jacobsson,,DIRECTOR
174084,tm63512,Amy Weber,Kyra,ACTOR
449107,tm63512,Donny Terranova,Tom,ACTOR
449112,tm63512,Nichole Pelerine,Erica,ACTOR
449108,tm63512,John Fairlie,Gary,ACTOR
316756,tm63512,Promise LaMarco,Tina,ACTOR
8067,tm63512,Ilia Volok,Faceless,ACTOR
23819,tm63512,Linnea Quigley,Dorothy,ACTOR
100782,tm63512,Mari Weiss,Lucille,ACTOR
449109,tm63512,Kim Simms Thomas,Dr. Waldman,ACTOR
449110,tm63512,Todd Beadle,Dr. Jurgen,ACTOR
449111,tm63512,Jonathan Rone,Carl,ACTOR
449113,tm63512,Ivan Battee,Detective Byers,ACTOR
1090164,tm63512,David Todd Ocvirk,Roommate with Camera - Intro (uncredited),ACTOR
337747,tm63512,Jeremy Kendall,,ACTOR
1090164,tm63512,David Todd Ocvirk,,DIRECTOR
449115,tm63512,Daniel Liatowitsch,,DIRECTOR
206636,tm121534,A. Michael Baldwin,Mike,ACTOR
60191,tm121534,Reggie Bannister,Reggie,ACTOR
206637,tm121534,Bill Thornbury,Jody,ACTOR
466084,tm121534,Gloria Lynne Henry,Rocky,ACTOR
466085,tm121534,Kevin Connors,Tim,ACTOR
365381,tm121534,Cindy Ambuehl,Edna,ACTOR
61000,tm121534,John Davis Chandler,Henry,ACTOR
466086,tm121534,Brooks Gardner,Rufus,ACTOR
40006,tm121534,Angus Scrimm,The Tall Man,ACTOR
7441,tm121534,Irene Roseen,Demon Nurse,ACTOR
414710,tm121534,Sarah Scott Davis,Tanesha,ACTOR
466087,tm121534,Duane Tucker,Motel Owner,ACTOR
209423,tm121534,Claire Benedek,Tim's Mother,ACTOR
466088,tm121534,Wendy Way,Woman at Orphanage,ACTOR
466091,tm121534,Robert Beecher,Gas Station Attendant,ACTOR
40009,tm121534,Don Coscarelli,,DIRECTOR
40006,tm54396,Angus Scrimm,The Tall Man / Dr. Jebediah Morningside,ACTOR
206636,tm54396,A. Michael Baldwin,Mike,ACTOR
206637,tm54396,Bill Thornbury,Jody,ACTOR
60191,tm54396,Reggie Bannister,Reggie,ACTOR
71533,tm54396,Heidi Marnhout,Jennifer 'Jenny' Wheeler,ACTOR
71534,tm54396,Bob Ivy,Demon Trooper,ACTOR
422687,tm54396,Christopher L. Stone,Music & Dwarf Creatures (voice),ACTOR
450136,tm54396,Chloe Kay,Background Player,ACTOR
450137,tm54396,Sylvia Flammer,Background Player,ACTOR
450138,tm54396,David Gasster,Background Player,ACTOR
450139,tm54396,Sasha Kassel,Background Player,ACTOR
450140,tm54396,Aidan Kassel,Background Player,ACTOR
450141,tm54396,Eric Avary,13th Morningside Volunteer Infantryman,ACTOR
450142,tm54396,Andy John,13th Morningside Volunteer Infantryman,ACTOR
450143,tm54396,George A. Craig,13th Morningside Volunteer Infantryman,ACTOR
40009,tm54396,Don Coscarelli,,DIRECTOR
39873,tm188963,Helen Slater,Ellie West,ACTOR
8315,tm188963,Billy Zane,Jesse Peter,ACTOR
49778,tm188963,Harvey Korman,Sid,ACTOR
28495,tm188963,Kelly LeBrock,Una,ACTOR
470621,tm188963,Sebastian Harrison,Security Guard,ACTOR
54942,tm188963,Alan Thicke,Jack West,ACTOR
470068,tm188963,Lehua Reid,Fashion Model,ACTOR
39431,tm188963,David L. Lander,Norman,ACTOR
431810,tm188963,Nita Whitaker,Floor Nurse,ACTOR
20489,tm188963,Stuart Pankin,Gabe,ACTOR
118741,tm188963,Nedra Volz,Old Woman,ACTOR
455352,tm188963,Strathford Hamilton,,DIRECTOR
1991,tm118351,Peter Cushing,Narrator / Himself,ACTOR
2854,tm118351,Christopher Lee,Narrator / Himself,ACTOR
73708,tm118351,Roy Ward Baker,Himself,ACTOR
18051,tm118351,Joe Dante,Himself,ACTOR
37042,tm118351,Ray Harryhausen,Himself,ACTOR
37035,tm118351,Caroline Munro,Herself,ACTOR
54695,tm118351,Ingrid Pitt,Herself,ACTOR
29534,tm118351,Raquel Welch,Herself,ACTOR
128664,tm118351,Freddie Francis,Himself,ACTOR
200014,tm118351,Hazel Court,Herself,ACTOR
112481,tm118351,Ted Newsom,,DIRECTOR
8559,tm332311,Eric Roberts,Augustus Talbert,ACTOR
7065,tm332311,Ron Perlman,Lord Morton,ACTOR
20423,tm332311,Ashley Jones,Princess Gwendolyn,ACTOR
21120,tm332311,Lesley-Anne Down,Quenn Beatrice,ACTOR
148673,tm332311,Khrystyne Haje,Roxanne,ACTOR
93696,tm332311,Matthias Hues,Angus,ACTOR
471148,tm332311,Brian Cousins,Otto,ACTOR
784700,tm332311,Delia Ford,Peasant Woman,ACTOR
30219,tm332311,David Beecroft,Sgt. Drummond,ACTOR
784702,tm332311,Casie Fox,Katie McDear,ACTOR
784614,tm332311,Gerald Patrick Cox,Sir Gerald,ACTOR
784613,tm332311,Kit Davlin,Ardon DeAvalon,ACTOR
784615,tm332311,Abba Elfman,Adam,ACTOR
784616,tm332311,Jason Faulske,Bandit/Swordsman,ACTOR
784701,tm332311,Mark Gadbois,White Flag Bandit,ACTOR
1783605,tm332311,Robert G. Goodwin,Master Robert,ACTOR
2363725,tm332311,Chase Jazzborne,Bandit / Swordsman,ACTOR
2364206,tm332311,Rebecca Kirkland,Lady-in-Waiting,ACTOR
12124,tm332311,Monty Jordan,White Flag Bandit,ACTOR
19526,tm332311,Jason Lewis,William,ACTOR
2364193,tm332311,Eric J. Long,Bandit / Swordsman,ACTOR
2364207,tm332311,Paul Monnahan,Swordsman,ACTOR
2364153,tm332311,Jon Napier,Jonathan Poselwaite,ACTOR
424398,tm332311,Randy Oppenheimer,Lead Bandit,ACTOR
1274390,tm332311,Earl Robinson,Singbe-Donald,ACTOR
2364247,tm332311,Jim Royal,Sarcinian Soldier #1,ACTOR
78058,tm332311,Trevor St. John,Capt. John Reynolds,ACTOR
336291,tm332311,Chris Torres,De La Cruz,ACTOR
2364019,tm332311,Alex Van Amburg,David Thorpe,ACTOR
440138,tm332311,Skip Wilder,Lt. Thomas Blackwell,ACTOR
94683,tm332311,Jonathan Tydor,,DIRECTOR
49060,tm6433,John Ireland,Dr. McGregor,ACTOR
43234,tm6433,Adrian Paul,Ron Hunt,ACTOR
478111,tm6433,Keith Vinsonhaler,Bruce,ACTOR
346852,tm6433,Cayle Chernin,Miss Bloor,ACTOR
478117,tm6433,Gerry Tucker,Vic Morleta,ACTOR
44860,tm6433,Christine Cattell,Vicky,ACTOR
442004,tm6433,Courtney Taylor,Dolly Cooper,ACTOR
478112,tm6433,Maggie McDonald,Elizabeth,ACTOR
478113,tm6433,Larry Jannison,Ring Leader,ACTOR
255161,tm6433,Victor Altomare,Garry,ACTOR
478114,tm6433,Lawrence Myles,Steve,ACTOR
21001,tm6433,Christopher Crumb,Jack,ACTOR
478115,tm6433,Bozidar D. Benedikt,,DIRECTOR
438057,tm58533,Leigh Lewis,Helen Hannah,ACTOR
451683,tm58533,Richard Nester,Bronson Pearl,ACTOR
451684,tm58533,Sam Bornstein,Franco Macalusso,ACTOR
716885,tm58533,David Roddis,Len Parker,ACTOR
716879,tm58533,David Wand,Agent Domi,ACTOR
716913,tm58533,Toni Carey,Grandma,ACTOR
716917,tm58533,Michael Halkusis,General Alizar,ACTOR
716915,tm58533,Rexella Van Impe,Herself,ACTOR
716892,tm58533,Jack Van Impe,Himself,ACTOR
717009,tm58533,Mel Prout,Jim,ACTOR
717011,tm58533,Maria Lianos,Janet Shutt / Voice Over,ACTOR
717003,tm58533,Tara Goudrea,Suzette,ACTOR
716891,tm58533,Leanne Scott,Eve,ACTOR
717008,tm58533,Paris Bonsu,Steve,ACTOR
92842,tm58533,Shauna MacDonald,Kerry,ACTOR
716918,tm58533,Mel Downey,Dr. Stephen Horne,ACTOR
716889,tm58533,Ian Matheson,Mike,ACTOR
716874,tm58533,Christopher Coggan,Richard Stanfield,ACTOR
716903,tm58533,Luis Palau,Himself,ACTOR
387023,tm58533,Mark Richardson,Robert,ACTOR
716884,tm58533,Giovanni Pugliano,Israeli Officer #1,ACTOR
717018,tm58533,Shula Jacobi,Israeli Officer #2,ACTOR
716882,tm58533,Hassan Riahizadeh,Israeli Soldier,ACTOR
716883,tm58533,Glen Cherny,Israeli Soldier,ACTOR
716878,tm58533,Blaine Dempsy,Israeli Soldier,ACTOR
717007,tm58533,Mick Domar,Israeli Soldier,ACTOR
716893,tm58533,Erich Kuehlem,Israeli Soldier,ACTOR
56135,tm58533,Brad Smith,Israeli Soldier,ACTOR
716888,tm58533,David Holland,Israeli Soldier,ACTOR
503354,tm58533,Tony Woolf,Israeli Soldier,ACTOR
716873,tm58533,Darius Izewski,Israeli Soldier,ACTOR
716880,tm58533,David Nagy,Israeli Soldier,ACTOR
693618,tm58533,Joel Silverstone,Israeli Officer,ACTOR
21024,tm58533,Egidio Tari,Israel Cameraman,ACTOR
716876,tm58533,Chas Ramsay,Engineer,ACTOR
716870,tm58533,Alison Lloyd,Camera Person,ACTOR
716881,tm58533,Jared Porter,Camera Person,ACTOR
716869,tm58533,Dale Moore,Randy Sistilli,ACTOR
717001,tm58533,Michelle Garry,Technical Editor,ACTOR
716886,tm58533,Gareth Bond,Calvin Smith / Voice Over,ACTOR
716890,tm58533,Frank Quintan,Admiral Jim Kirk,ACTOR
467091,tm58533,Steven Reich,General Assad,ACTOR
716871,tm58533,Catririna Knapp,Woman Who Lost Baby,ACTOR
716872,tm58533,Barry Gallant,Car Crash Victim,ACTOR
717002,tm58533,Marlin Maddoux,Himself (on 'Point of View') (voice),ACTOR
716877,tm58533,Casey Fleming,Agent Probert,ACTOR
716837,tm58533,Wendy Steele,Sam Metcalf,ACTOR
716852,tm58533,Jeffrey Coulter,Orthodox Leader Zack Probert,ACTOR
716861,tm58533,Saul Stolovitch,Rabbi,ACTOR
716850,tm58533,James D. Watts,EU Spokesman,ACTOR
716862,tm58533,Lewis Molacco,Jewish Leader,ACTOR
696797,tm58533,Bill Farmer,Arab Leader,ACTOR
716847,tm58533,Lee Absolom,Man on Street / Voice Over,ACTOR
716838,tm58533,Anne Kokot,Woman on Street,ACTOR
716858,tm58533,Kelly Birch,Trooper,ACTOR
716853,tm58533,Edward Zwolinski,Trooper / Prison Yard Guard #1,ACTOR
716868,tm58533,Matt Hummel,Trooper / Prison Yard Guard #4,ACTOR
716851,tm58533,Carl Luff,Trooper / Prison Yard Guard #5,ACTOR
716860,tm58533,Ana Sarajva,Mom #1,ACTOR
716864,tm58533,Will Webster,Dad #1,ACTOR
716857,tm58533,Lindsey Rebernik,Kid #1,ACTOR
716856,tm58533,Julie Nikkamen,Mom #2,ACTOR
716841,tm58533,Mark Nikkamen,Dad #2,ACTOR
716849,tm58533,Tara Zielman,Kid #2,ACTOR
716855,tm58533,Adam Zielman,Kid #2,ACTOR
716840,tm58533,Skip Dewling,Prison Yard Guard #2,ACTOR
716865,tm58533,Richard Yonge,Prison Yard Guard #3,ACTOR
716859,tm58533,Tom Pronto,Prison Yard Guard #6 / Voice Over,ACTOR
716854,tm58533,Tom Anthony,Voice Over (voice),ACTOR
495900,tm58533,Ken Ryan,WNN Voice (voice),ACTOR
716863,tm58533,Igor Boros,Voice Over (voice),ACTOR
716843,tm58533,Chuck Lafleur,Voice Over (voice),ACTOR
716839,tm58533,Elizabeth Nielsen,Voice Over (voice),ACTOR
716867,tm58533,Cliff Rawnsley,Voice Over (voice),ACTOR
716848,tm58533,Maria Kelenc,Voice Over (voice),ACTOR
398109,tm58533,Jamie Yeo,Voice Over (voice),ACTOR
451685,tm58533,Peter Gerretsen,,DIRECTOR
39999,tm1790,Lysette Anthony,Michelle,ACTOR
90806,tm1790,Tony Denison,Andy Manola (as Anthony John Denison),ACTOR
14967,tm1790,Corbin Bernsen,Dr. Martin,ACTOR
50857,tm1790,Gregory McKinney,Bill Cooper,ACTOR
33725,tm1790,Robert R. Shafer,Jimmy Brennan (as Robert Shafer),ACTOR
1521,tm1790,Nick Vallelonga,,DIRECTOR
32009,tm104456,Won Bin,Cha Tae-sik,ACTOR
32010,tm104456,Kim Sae-ron,Jeong So-mi,ACTOR
32011,tm104456,Kim Tae-hun,Kim Chi-gon,ACTOR
32012,tm104456,Kim Hee-won,Man-seok,ACTOR
1010664,tm104456,Kim Sung-oh,Jong-seok,ACTOR
32015,tm104456,Thanayong Wongtrakul,Ramrowan,ACTOR
32020,tm104456,Kwak Do-won,Detective Kim,ACTOR
32016,tm104456,Kim Hyo-seo,Hyo-jeong,ACTOR
94731,tm104456,Jo Jae-yoon,Jang Doo-sik,ACTOR
32017,tm104456,Song Young-chang,Oh Myung-gyu,ACTOR
130250,tm104456,Lee Jae-won,Ddo-chi,ACTOR
32018,tm104456,Baek Su-Ryeon,Bookstore Lady (uncredited),ACTOR
32014,tm104456,Lee Jong-pil,Detective No (uncredited),ACTOR
32019,tm104456,Nam Kyung-eub,Section Chief (uncredited),ACTOR
32021,tm104456,Jo Hyun-wu,Moon Dal-seo (uncredited),ACTOR
32022,tm104456,Hong So-hee,Kim Yeon-soo (uncredited),ACTOR
1886662,tm104456,Won Jin,Ant Oyster Boy (uncredited),ACTOR
475793,tm104456,Kim Won-Jin,Turkish Bath Gang Member (uncredited),ACTOR
1016027,tm104456,Han Sa-myung,,ACTOR
1572085,tm104456,Hwang Yeon-hui,Guest,ACTOR
32023,tm104456,Lee Jeong-beom,,DIRECTOR
111112,tm106040,Joshua Zeman,Himself,ACTOR
111113,tm106040,Barbara Brancaccio,Herself,ACTOR
1349147,tm106040,Bill Ellis,"Himself - Professor of Folklore, Penn State",ACTOR
1349310,tm106040,Dorothy D'Eletto,Herself - Archivist & Researcher,ACTOR
338335,tm106040,Geraldo Rivera,Himself - Reporter (archive footage),ACTOR
1349123,tm106040,Karen Schweiger,Herself - Jennifer Schweiger's Mother,ACTOR
1349320,tm106040,David Navarro,Himself - Former Newscaster,ACTOR
1349105,tm106040,Donna Cutugno,"Herself - Founder, Friends of Jennifer",ACTOR
1349251,tm106040,Ralph Aquino,"Himself - Retired Detective, NYPD",ACTOR
1349185,tm106040,Bobby Jensen,"Himself - Retired Detective, NYPD",ACTOR
862533,tm106040,Ernie Anastos,Himself - Reporter (archive footage),ACTOR
1349101,tm106040,Andre Rand,Himself - Suspect,ACTOR
1349161,tm106040,Jim Callaghan,"Himself - Former Editor, Staten Island Eagle",ACTOR
1349329,tm106040,Jim Dolan,Himself - Reporter (archive footage),ACTOR
1349342,tm106040,Theresa Doyle,Herself - Searcher for Jennifer,ACTOR
1349343,tm106040,Ed Armstrong,Himself - Holly Ann Hughes's Brother,ACTOR
1331123,tm106040,Sean Hughes,Himself - Holly Ann Hughes's Brother (archive footage),ACTOR
1349213,tm106040,Peter Hughes,Himself - Holly Ann Hughes's Father,ACTOR
1349279,tm106040,Holly Cederholm,Herself - Holly Ann Hughes's Mother,ACTOR
1349225,tm106040,Ken Schweiger,Himself - Jennifer Schweiger's Father,ACTOR
1349338,tm106040,John O'Brien,"Himself - Reporter, Staten Island Advance",ACTOR
1349175,tm106040,Duane Felton,Himself - Defense Attorney for Andre Rand,ACTOR
1349258,tm106040,Larry Simon,Himself - Defense Attorney for Andre Rand,ACTOR
1349344,tm106040,William L. Murphy,Himself - Staten Island District Attorney,ACTOR
1349235,tm106040,Trina Cutugno,Herself - Donna's Daughter,ACTOR
1349187,tm106040,Devin Cutugno,Himself - Donna's Son,ACTOR
1349206,tm106040,Jimmy Rassias,"Himself - Former Clerk, Port Richmond Deli",ACTOR
1349022,tm106040,Kristine Gosling,"Herself - Det. Sgt. Missing Persons Squad, Long Term Cases, NYPD",ACTOR
1349347,tm106040,Frank Saez,"Himself - Ret. Det. Missing Persons Squad, Long Term Cases, NYPD",ACTOR
1349237,tm106040,Jack Whitford,Himself - Stapleton Civilian Observation Patrol,ACTOR
1349196,tm106040,Thomas Jenkins,Himself - Staten Island Resident,ACTOR
1349366,tm106040,Bob Graham,Himself - Acquaintance of Rand,ACTOR
1349216,tm106040,Frances Auriti,"Herself - Searcher, Friend of Jennifer",ACTOR
1349356,tm106040,Tracy Begley,"Herself - Searcher, Friend of Jennifer",ACTOR
1349272,tm106040,Glenn Chapman,"Himself - Former Reporter, Staten Island Advance",ACTOR
1349207,tm106040,Leonard D'Alessandro,"Himself - Retired Detective, NYPD",ACTOR
1349358,tm106040,Martha Hinton,Herself - Witness,ACTOR
1349042,tm106040,Frank Marchionne,"Himself - Retired Detective, NYPD",ACTOR
1349376,tm106040,Tanya Goodson,Herself - Witness,ACTOR
1349214,tm106040,Rita Dimartino,Herself - Aunt of Alice Pereira,ACTOR
1349360,tm106040,Charles G. Muskett Sr.,Himself - Former Minister,ACTOR
1349282,tm106040,Steve Bogen,Himself,ACTOR
1349153,tm106040,Patricia Caridad,Herself,ACTOR
1349362,tm106040,Robert Caruso,Himself,ACTOR
111111,tm106040,Greg Cusick,Himself,ACTOR
1349056,tm106040,Charlie Cutugno,Himself,ACTOR
1349143,tm106040,Daniel M. Donovan Jr.,Himself - District Attorney for Richmond County,ACTOR
1349045,tm106040,Marla Dziergowski,Herself,ACTOR
1349142,tm106040,Robert Foster,Himself,ACTOR
1349163,tm106040,Melissa Grace,Herself,ACTOR
50298,tm106040,Judah Lazarus,Himself,ACTOR
1349119,tm106040,Bruce Meyersen,Himself,ACTOR
1349113,tm106040,Thomas Micol,Himself - Staten Island Resident,ACTOR
1349381,tm106040,Carolyn Muskett,Herself,ACTOR
1349109,tm106040,Marie Piazza,Herself,ACTOR
1349097,tm106040,Lorraine Shanley,Herself,ACTOR
1349128,tm106040,Brett Straniere,Himself,ACTOR
111113,tm106040,Barbara Brancaccio,,DIRECTOR
111112,tm106040,Joshua Zeman,,DIRECTOR
3287,tm103563,Michelle Williams,Emily Tetherow,ACTOR
7370,tm103563,Bruce Greenwood,Stephen Meek,ACTOR
10396,tm103563,Will Patton,Soloman Tetherow,ACTOR
21915,tm103563,Zoe Kazan,Millie Gately,ACTOR
8162,tm103563,Paul Dano,Thomas Gately,ACTOR
832,tm103563,Shirley Henderson,Glory White,ACTOR
3364,tm103563,Neal Huff,William White,ACTOR
100448,tm103563,Tommy Nelson,Jimmy White,ACTOR
24959,tm103563,Rod Rondeaux,The Indian,ACTOR
31093,tm103563,Kelly Reichardt,,DIRECTOR
16248,tm166525,Jodelle Ferland,Jeliza-Rose,ACTOR
32970,tm166525,Janet McTeer,Dell,ACTOR
5457,tm166525,Jennifer Tilly,Queen Gunhilda,ACTOR
6601,tm166525,Jeff Bridges,Noah,ACTOR
1653,tm166525,Brendan Fletcher,Dickens,ACTOR
52783,tm166525,Dylan Taylor,Patrick,ACTOR
20513,tm166525,Wendy Anderson,Woman,ACTOR
52782,tm166525,Sally Crooks,Dell's Mother,ACTOR
11473,tm166525,Terry Gilliam,,DIRECTOR
62248,tm141333,Ko Shibasaki,Yumi Nakamura,ACTOR
47000,tm141333,Shinichi Tsutsumi,Shin'ichi Tsutsumi,ACTOR
62249,tm141333,Kazue Fukiishi,Natsumi Konishi,ACTOR
62250,tm141333,Anna Nagata,Yoko Okazaki,ACTOR
62251,tm141333,Atsushi Ida,Kenji Kawai,ACTOR
62253,tm141333,Mariko Tsutsui,Marie Mizunuma,ACTOR
62256,tm141333,Azusa,Ritsuko Yamashita,ACTOR
117392,tm141333,Karen Ôshima,Mimiko Mizunuma,ACTOR
42881,tm141333,Renji Ishibashi,Motomiya,ACTOR
21746,tm141333,Takashi Miike,,DIRECTOR
94204,tm147442,Maxim Gaudette,The Assassin,ACTOR
135685,tm147442,Sébastien Huberdeau,Jean-François,ACTOR
43412,tm147442,Karine Vanasse,Valérie,ACTOR
46624,tm147442,Evelyne Brochu,Stéphanie,ACTOR
365222,tm147442,Martin Watier,Jean-François (voice),ACTOR
51986,tm147442,Johanne-Marie Tremblay,Jean-François' Mother,ACTOR
19805,tm147442,Natalie Hamel-Roy,Jean-François' Mother (voice),ACTOR
46622,tm147442,Pierre-Yves Cardinal,Éric,ACTOR
24915,tm147442,Pierre Leblanc,Mr. Martineau,ACTOR
188502,tm147442,Francesca Barcenas,Injured Student at Copier,ACTOR
113240,tm147442,Ève Duranceau,Student with the Ear Injury,ACTOR
384139,tm147442,Mathieu Ledoux,Injured Student,ACTOR
188871,tm147442,Adam Kosh,Killer's Roommate,ACTOR
1023159,tm147442,Larissa Corriveau,Killer's Neighboor,ACTOR
1135256,tm147442,Kim Lavack-Paquin,Student at the Library,ACTOR
678131,tm147442,Mireille Brullemans,Admission Office's Secretary,ACTOR
277783,tm147442,Pier-Olivier Paquet,Student at the Admission Office,ACTOR
1556950,tm147442,Louise Proulx,Secretary in Waiting Room,ACTOR
972360,tm147442,Lily Thibeault,Female Student at the Copy Room,ACTOR
372741,tm147442,Robert Reynaert,Teacher in First Classroom,ACTOR
698066,tm147442,Stéphane Julien,Student in the Escalator,ACTOR
681109,tm147442,Pierre-Xavier Martel,Security Guard,ACTOR
1810604,tm147442,Marc-André Brisebois,Student in the Stairs,ACTOR
107547,tm147442,François-Xavier Dufour,Student in 3rd Floor Corridor,ACTOR
61740,tm147442,Sophie Desmarais,Female Student - 3rd Floor Corridor,ACTOR
113245,tm147442,Emmanuelle Girard,Student Behind Speakers,ACTOR
374909,tm147442,Anne Trudel,Student Behind Speakers,ACTOR
